Business ID,Annual Revenue,Loan Amount,GST Compliance (%),Past Defaults,Bank Transactions,Market Trend,Credit Score,financial_health,repayment_history,credit_utilization,industry_risk
13236,3000000,1510000,95,0,Low Volume,2,539,61.85714286,100,50.33333333,70
13237,4600000,2190000,50,0,Low Volume,2,609,39.42857143,100,47.60869565,70
13238,6500000,300000,95,0,Low Volume,1,686,71.85714286,100,4.615384615,90
13239,6300000,1950000,90,0,Unstable,2,690,68.28571429,100,30.95238095,70
13240,4000000,760000,85,0,Unstable,1,724,58.71428571,100,19,90
13241,5300000,1110000,55,0,Low Volume,1,615,44.42857143,100,20.94339623,90
13242,7500000,3120000,70,0,Low Volume,1,705,59.71428571,100,41.6,90
13243,3200000,470000,60,0,Low Volume,2,706,41.42857143,100,14.6875,70
13244,4800000,2540000,50,0,Low Volume,1,605,40,100,52.91666667,90
13245,5400000,610000,80,0,Low Volume,1,850,59.71428571,100,11.2962963,90
13246,5000000,440000,70,0,Low Volume,1,657,52.57142857,100,8.8,90
13247,6500000,1210000,100,0,Unstable,1,844,74.85714286,100,18.61538462,90
13248,3200000,590000,75,0,Low Volume,1,777,50.42857143,100,18.4375,90
13249,3700000,2960000,100,0,Low Volume,2,443,66.85714286,100,80,70
13250,6100000,640000,55,0,Low Volume,2,769,46.71428571,100,10.49180328,70
13251,3000000,1020000,70,0,Low Volume,2,718,46.85714286,100,34,70
13252,6400000,530000,80,1,Unstable,2,585,62.57142857,80,8.28125,70
13253,5700000,80000,65,0,Low Volume,1,709,51.57142857,100,1.403508772,90
13254,6200000,740000,75,0,Unstable,0,633,59,100,11.93548387,50
13255,4300000,1230000,75,0,Low Volume,1,795,53.57142857,100,28.60465116,90
13256,5800000,1820000,75,0,High Volume,2,626,57.85714286,100,31.37931034,70
13257,3500000,1090000,100,0,Unstable,0,760,66.28571429,100,31.14285714,50
13258,4400000,850000,85,0,Low Volume,2,554,59.85714286,100,19.31818182,70
13259,5100000,1340000,85,3,Low Volume,1,358,61.85714286,40,26.2745098,90
13260,3800000,2020000,90,2,High Volume,1,650,61.14285714,60,53.15789474,90
13261,5300000,670000,90,0,Low Volume,1,835,65.42857143,100,12.64150943,90
13262,3500000,1900000,80,0,High Volume,2,625,54.28571429,100,54.28571429,70
13263,5400000,630000,75,0,Low Volume,2,429,56.71428571,100,11.66666667,70
13264,8400000,1530000,85,2,Low Volume,2,435,71.28571429,60,18.21428571,70
13265,3400000,0,95,0,Low Volume,1,766,63,100,0,90
13266,5000000,1970000,95,0,Unstable,0,590,67.57142857,100,39.4,50
13267,3100000,990000,75,0,Low Volume,2,752,50.14285714,100,31.93548387,70
13268,3900000,400000,90,0,Low Volume,1,712,61.42857143,100,10.25641026,90
13269,6200000,690000,75,0,High Volume,1,641,59,100,11.12903226,90
13270,4400000,1820000,80,0,Low Volume,2,662,56.85714286,100,41.36363636,70
13271,6200000,240000,75,0,Low Volume,2,769,59,100,3.870967742,70
13272,5600000,1070000,75,0,Low Volume,1,809,57.28571429,100,19.10714286,90
13273,4900000,1040000,100,0,High Volume,1,737,70.28571429,100,21.2244898,90
13274,3700000,1080000,80,0,High Volume,2,676,54.85714286,100,29.18918919,70
13275,6100000,310000,80,0,Low Volume,1,778,61.71428571,100,5.081967213,90
13276,5500000,2050000,60,0,Low Volume,1,550,48,100,37.27272727,90
13277,3200000,3570000,75,0,High Volume,0,623,50.42857143,100,100,50
13278,3700000,1470000,75,0,High Volume,2,626,51.85714286,100,39.72972973,70
13279,2200000,590000,70,0,Low Volume,2,607,44.57142857,100,26.81818182,70
13280,3300000,1940000,80,0,Low Volume,2,608,53.71428571,100,58.78787879,70
13281,4600000,590000,75,0,Low Volume,2,663,54.42857143,100,12.82608696,70
13282,3600000,1720000,80,0,High Volume,2,842,54.57142857,100,47.77777778,70
13283,3900000,590000,80,0,Unstable,0,532,55.42857143,100,15.12820513,50
13284,7600000,0,65,0,Low Volume,1,641,57,100,0,90
13285,6800000,270000,75,0,Low Volume,1,840,60.71428571,100,3.970588235,90
13286,4100000,2680000,80,1,Low Volume,1,625,56,80,65.36585366,90
13287,6300000,950000,100,0,Low Volume,2,783,74.28571429,100,15.07936508,70
13288,7200000,450000,85,0,Low Volume,2,587,67.85714286,100,6.25,70
13289,6000000,530000,70,0,Unstable,1,651,55.42857143,100,8.833333333,90
13290,5500000,40000,85,0,Low Volume,1,793,63,100,0.727272727,90
13291,7000000,1680000,100,0,High Volume,1,689,76.28571429,100,24,90
13292,6300000,760000,95,0,Low Volume,1,787,71.28571429,100,12.06349206,90
13293,3500000,2330000,90,0,Unstable,0,525,60.28571429,100,66.57142857,50
13294,4700000,2390000,90,0,High Volume,2,608,63.71428571,100,50.85106383,70
13295,4200000,890000,100,0,Low Volume,1,816,68.28571429,100,21.19047619,90
13296,7100000,1000000,95,0,Unstable,1,790,73.57142857,100,14.08450704,90
13297,4200000,3890000,90,0,Low Volume,1,636,62.28571429,100,92.61904762,90
13298,4000000,810000,95,0,High Volume,2,755,64.71428571,100,20.25,70
13299,6800000,580000,65,0,Unstable,2,728,54.71428571,100,8.529411765,70
13300,5400000,2400000,55,0,Low Volume,0,518,44.71428571,100,44.44444444,50
13301,9400000,1970000,80,0,High Volume,2,741,71.14285714,100,20.95744681,70
13302,3900000,520000,80,0,Unstable,2,568,55.42857143,100,13.33333333,70
13303,4300000,700000,70,0,Unstable,0,458,50.57142857,100,16.27906977,50
13304,7000000,710000,90,0,High Volume,2,685,70.28571429,100,10.14285714,70
13305,3400000,2210000,50,0,Low Volume,1,455,36,100,65,90
13306,7400000,2130000,70,0,High Volume,2,711,59.42857143,100,28.78378378,70
13307,3500000,360000,75,0,High Volume,2,600,51.28571429,100,10.28571429,70
13308,6000000,2270000,55,0,High Volume,2,482,46.42857143,100,37.83333333,70
13309,2900000,1370000,100,0,Unstable,1,707,64.57142857,100,47.24137931,90
13310,5100000,870000,60,0,Low Volume,1,711,46.85714286,100,17.05882353,90
13311,3300000,340000,70,0,Low Volume,1,628,47.71428571,100,10.3030303,90
13312,8900000,2820000,95,0,High Volume,1,818,78.71428571,100,31.68539326,90
13313,3600000,2580000,90,0,Unstable,0,461,60.57142857,100,71.66666667,50
13314,3900000,380000,65,0,Low Volume,2,593,46.42857143,100,9.743589744,70
13315,5900000,1230000,90,2,Unstable,2,569,67.14285714,60,20.84745763,70
13316,4200000,1630000,85,0,Unstable,2,696,59.28571429,100,38.80952381,70
13317,6200000,890000,100,0,Unstable,2,618,74,100,14.35483871,70
13318,4000000,970000,85,0,Unstable,0,521,58.71428571,100,24.25,50
13319,3900000,920000,80,0,Unstable,1,719,55.42857143,100,23.58974359,90
13320,5000000,1900000,65,0,Unstable,2,618,49.57142857,100,38,70
13321,3500000,0,70,0,High Volume,1,717,48.28571429,100,0,90
13322,5600000,240000,70,0,Low Volume,0,747,54.28571429,100,4.285714286,50
13323,6500000,1030000,100,0,Low Volume,0,850,74.85714286,100,15.84615385,50
13324,5900000,2000000,80,1,Low Volume,0,607,61.14285714,80,33.89830508,50
13325,6100000,1610000,90,0,Low Volume,1,640,67.71428571,100,26.39344262,90
13326,2800000,2200000,100,0,Low Volume,1,700,64.28571429,100,78.57142857,90
13327,4400000,920000,50,0,Unstable,1,484,38.85714286,100,20.90909091,90
13328,4700000,700000,100,0,High Volume,2,850,69.71428571,100,14.89361702,70
13329,7700000,660000,80,0,Low Volume,2,610,66.28571429,100,8.571428571,70
13330,4200000,1310000,85,0,High Volume,1,685,59.28571429,100,31.19047619,90
13331,2500000,1290000,70,0,Low Volume,2,507,45.42857143,100,51.6,70
13332,3700000,850000,70,0,Low Volume,1,669,48.85714286,100,22.97297297,90
13333,4100000,2020000,85,0,Unstable,0,578,59,100,49.26829268,50
13334,2600000,1710000,100,0,Low Volume,1,736,63.71428571,100,65.76923077,90
13335,6700000,2670000,95,0,High Volume,1,741,72.42857143,100,39.85074627,90
13336,3100000,690000,100,1,Low Volume,2,638,65.14285714,80,22.25806452,70
13337,5700000,300000,75,0,High Volume,2,636,57.57142857,100,5.263157895,70
13338,3600000,300000,70,0,Unstable,1,586,48.57142857,100,8.333333333,90
13339,7900000,1310000,70,0,Low Volume,0,489,60.85714286,100,16.58227848,50
13340,4600000,1880000,75,0,Unstable,2,712,54.42857143,100,40.86956522,70
13341,4300000,1380000,50,0,Low Volume,0,545,38.57142857,100,32.09302326,50
13342,5900000,890000,70,0,High Volume,0,813,55.14285714,100,15.08474576,50
13343,3700000,1510000,70,0,Unstable,2,546,48.85714286,100,40.81081081,70
13344,5900000,550000,75,0,Unstable,0,395,58.14285714,100,9.322033898,50
13345,4300000,0,80,1,Low Volume,0,551,56.57142857,80,0,50
13346,4200000,2240000,85,0,Low Volume,0,602,59.28571429,100,53.33333333,50
13347,4900000,730000,80,0,High Volume,0,671,58.28571429,100,14.89795918,50
13348,3600000,2180000,70,0,Low Volume,0,630,48.57142857,100,60.55555556,50
13349,4700000,1710000,50,0,Low Volume,2,595,39.71428571,100,36.38297872,70
13350,5500000,1540000,70,0,High Volume,1,651,54,100,28,90
13351,2500000,200000,65,4,High Volume,0,338,42.42857143,20,8,50
13352,6900000,640000,85,0,Low Volume,2,645,67,100,9.275362319,70
13353,6400000,1430000,95,2,Low Volume,1,675,71.57142857,60,22.34375,90
13354,2900000,1440000,95,0,Unstable,1,706,61.57142857,100,49.65517241,90
13355,2700000,1640000,90,0,High Volume,2,585,58,100,60.74074074,70
13356,6400000,1390000,80,0,High Volume,2,791,62.57142857,100,21.71875,70
13357,6300000,1010000,70,0,Low Volume,1,727,56.28571429,100,16.03174603,90
13358,6000000,230000,70,0,Low Volume,1,592,55.42857143,100,3.833333333,90
13359,3300000,860000,55,0,Low Volume,2,615,38.71428571,100,26.06060606,70
13360,8700000,480000,95,0,High Volume,1,810,78.14285714,100,5.517241379,90
13361,4000000,850000,75,0,Low Volume,2,532,52.71428571,100,21.25,70
13362,5400000,560000,60,0,High Volume,2,521,47.71428571,100,10.37037037,70
13363,5400000,160000,70,0,High Volume,2,731,53.71428571,100,2.962962963,70
13364,8100000,450000,65,2,High Volume,1,565,58.42857143,60,5.555555556,90
13365,5200000,1090000,80,0,Low Volume,1,831,59.14285714,100,20.96153846,90
13366,5700000,2560000,95,1,High Volume,2,816,69.57142857,80,44.9122807,70
13367,4900000,1050000,75,0,High Volume,2,720,55.28571429,100,21.42857143,70
13368,3500000,1290000,50,0,Low Volume,1,691,36.28571429,100,36.85714286,90
13369,2500000,2140000,75,2,Low Volume,1,390,48.42857143,60,85.6,90
13370,5000000,1190000,80,0,High Volume,0,523,58.57142857,100,23.8,50
13371,3300000,770000,75,0,Low Volume,0,594,50.71428571,100,23.33333333,50
13372,5600000,340000,70,0,Low Volume,2,523,54.28571429,100,6.071428571,70
13373,5200000,2000000,85,0,Low Volume,1,703,62.14285714,100,38.46153846,90
13374,5200000,0,80,0,Low Volume,1,623,59.14285714,100,0,90
13375,3600000,470000,80,0,Unstable,1,649,54.57142857,100,13.05555556,90
13376,6800000,590000,85,0,High Volume,1,723,66.71428571,100,8.676470588,90
13377,5800000,290000,75,0,High Volume,2,758,57.85714286,100,5,70
13378,3500000,360000,75,1,Unstable,2,580,51.28571429,80,10.28571429,70
13379,9300000,1710000,100,0,High Volume,1,733,82.85714286,100,18.38709677,90
13380,4700000,830000,90,4,High Volume,0,344,63.71428571,20,17.65957447,50
13381,3400000,2500000,90,0,Low Volume,2,630,60,100,73.52941176,70
13382,4000000,1850000,100,0,High Volume,2,520,67.71428571,100,46.25,70
13383,3200000,1130000,90,0,Low Volume,0,750,59.42857143,100,35.3125,50
13384,7500000,2430000,95,0,Low Volume,2,738,74.71428571,100,32.4,70
13385,6900000,1660000,55,1,Low Volume,0,620,49,80,24.05797101,50
13386,6200000,220000,85,0,Low Volume,1,616,65,100,3.548387097,90
13387,5900000,1310000,75,0,Low Volume,1,708,58.14285714,100,22.20338983,90
13388,7300000,1230000,100,0,Low Volume,2,643,77.14285714,100,16.84931507,70
13389,4600000,1000000,95,0,Unstable,2,646,66.42857143,100,21.73913043,70
13390,5700000,400000,70,0,Low Volume,1,577,54.57142857,100,7.01754386,90
13391,3900000,650000,85,0,Unstable,2,604,58.42857143,100,16.66666667,70
13392,4800000,680000,85,1,High Volume,1,537,61,80,14.16666667,90
13393,5700000,1750000,85,0,High Volume,2,672,63.57142857,100,30.70175439,70
13394,2000000,810000,65,0,Low Volume,2,425,41,100,40.5,70
13395,4200000,1280000,85,0,Unstable,2,775,59.28571429,100,30.47619048,70
13396,5300000,840000,75,1,Low Volume,2,617,56.42857143,80,15.8490566,70
13397,4900000,1780000,85,0,High Volume,0,654,61.28571429,100,36.32653061,50
13398,4400000,1970000,70,0,High Volume,1,730,50.85714286,100,44.77272727,90
13399,6000000,3320000,70,0,Low Volume,0,450,55.42857143,100,55.33333333,50
13400,4000000,840000,100,0,Low Volume,1,636,67.71428571,100,21,90
13401,3500000,1360000,65,0,Low Volume,2,652,45.28571429,100,38.85714286,70
13402,7100000,1990000,65,0,Unstable,2,594,55.57142857,100,28.02816901,70
13403,6800000,1420000,80,0,Unstable,0,516,63.71428571,100,20.88235294,50
13404,4200000,880000,70,0,Unstable,2,645,50.28571429,100,20.95238095,70
13405,4900000,2010000,65,0,Low Volume,0,609,49.28571429,100,41.02040816,50
13406,6400000,0,80,0,Low Volume,1,758,62.57142857,100,0,90
13407,5100000,2670000,55,0,Low Volume,0,587,43.85714286,100,52.35294118,50
13408,5900000,160000,65,0,Unstable,1,554,52.14285714,100,2.711864407,90
13409,5800000,630000,100,0,Low Volume,1,726,72.85714286,100,10.86206897,90
13410,4500000,2210000,85,2,Low Volume,1,373,60.14285714,60,49.11111111,90
13411,5800000,700000,70,0,Unstable,2,546,54.85714286,100,12.06896552,70
13412,3700000,1290000,85,0,High Volume,2,649,57.85714286,100,34.86486486,70
13413,5600000,1050000,90,0,High Volume,1,797,66.28571429,100,18.75,90
13414,4900000,810000,95,0,Low Volume,1,764,67.28571429,100,16.53061224,90
13415,4500000,570000,80,0,Low Volume,2,585,57.14285714,100,12.66666667,70
13416,3400000,1080000,95,0,Unstable,0,513,63,100,31.76470588,50
13417,5200000,1350000,50,0,High Volume,2,751,41.14285714,100,25.96153846,70
13418,5100000,1130000,65,0,Low Volume,2,594,49.85714286,100,22.15686275,70
13419,3900000,440000,80,0,Low Volume,2,670,55.42857143,100,11.28205128,70
13420,3100000,600000,85,0,Low Volume,2,735,56.14285714,100,19.35483871,70
13421,3100000,890000,65,0,High Volume,0,604,44.14285714,100,28.70967742,50
13422,4600000,1410000,85,0,Low Volume,2,637,60.42857143,100,30.65217391,70
13423,5500000,830000,70,0,High Volume,2,641,54,100,15.09090909,70
13424,8700000,670000,75,0,High Volume,0,630,66.14285714,100,7.701149425,50
13425,4900000,650000,95,0,High Volume,0,711,67.28571429,100,13.26530612,50
13426,3100000,1510000,95,2,Low Volume,1,390,62.14285714,60,48.70967742,90
13427,4700000,1560000,65,0,High Volume,2,604,48.71428571,100,33.19148936,70
13428,7300000,950000,65,0,High Volume,2,728,56.14285714,100,13.01369863,70
13429,4100000,130000,75,0,Low Volume,2,700,53,100,3.170731707,70
13430,7000000,1140000,80,0,Unstable,2,760,64.28571429,100,16.28571429,70
13431,5300000,740000,70,0,Low Volume,2,726,53.42857143,100,13.96226415,70
13432,6100000,1650000,95,0,High Volume,1,779,70.71428571,100,27.04918033,90
13433,8700000,850000,85,0,Low Volume,1,722,72.14285714,100,9.770114943,90
13434,2900000,1320000,85,3,High Volume,0,438,55.57142857,40,45.51724138,50
13435,6500000,2120000,60,1,High Volume,2,640,50.85714286,80,32.61538462,70
13436,4900000,1530000,100,0,Low Volume,0,691,70.28571429,100,31.2244898,50
13437,3800000,1360000,50,0,High Volume,0,541,37.14285714,100,35.78947368,50
13438,4900000,660000,95,0,High Volume,2,634,67.28571429,100,13.46938776,70
13439,8300000,590000,95,0,High Volume,0,714,77,100,7.108433735,50
13440,7500000,1410000,75,0,Low Volume,1,799,62.71428571,100,18.8,90
13441,2700000,640000,100,0,Low Volume,2,691,64,100,23.7037037,70
13442,4000000,1330000,80,0,High Volume,2,670,55.71428571,100,33.25,70
13443,6600000,930000,80,0,Low Volume,2,711,63.14285714,100,14.09090909,70
13444,5000000,650000,85,0,High Volume,1,775,61.57142857,100,13,90
13445,5000000,1440000,100,2,Low Volume,1,636,70.57142857,60,28.8,90
13446,3100000,370000,100,0,Low Volume,1,714,65.14285714,100,11.93548387,90
13447,4000000,1280000,90,0,Unstable,2,557,61.71428571,100,32,70
13448,3300000,1520000,65,2,High Volume,0,596,44.71428571,60,46.06060606,50
13449,3000000,520000,80,0,High Volume,0,610,52.85714286,100,17.33333333,50
13450,3400000,980000,70,0,Unstable,1,750,48,100,28.82352941,90
13451,3800000,100000,90,0,High Volume,1,757,61.14285714,100,2.631578947,90
13452,4000000,740000,80,0,High Volume,1,712,55.71428571,100,18.5,90
13453,3900000,530000,65,0,Unstable,1,677,46.42857143,100,13.58974359,90
13454,6800000,550000,80,0,High Volume,0,616,63.71428571,100,8.088235294,50
13455,3800000,130000,65,0,High Volume,0,698,46.14285714,100,3.421052632,50
13456,7700000,3110000,80,0,Low Volume,1,685,66.28571429,100,40.38961039,90
13457,4300000,2320000,65,0,Unstable,1,604,47.57142857,100,53.95348837,90
13458,5700000,870000,80,0,Low Volume,1,620,60.57142857,100,15.26315789,90
13459,5800000,570000,90,0,Low Volume,1,645,66.85714286,100,9.827586207,90
13460,3800000,1110000,80,0,Low Volume,0,432,55.14285714,100,29.21052632,50
13461,4500000,1240000,75,0,Low Volume,2,589,54.14285714,100,27.55555556,70
13462,4300000,0,85,0,Low Volume,2,631,59.57142857,100,0,70
13463,5600000,1300000,90,0,Unstable,2,558,66.28571429,100,23.21428571,70
13464,4800000,670000,65,0,High Volume,1,673,49,100,13.95833333,90
13465,4000000,1610000,85,0,Low Volume,1,671,58.71428571,100,40.25,90
13466,5200000,470000,100,0,High Volume,1,812,71.14285714,100,9.038461538,90
13467,5500000,1090000,90,1,High Volume,2,714,66,80,19.81818182,70
13468,8700000,1800000,80,0,High Volume,0,743,69.14285714,100,20.68965517,50
13469,5100000,330000,90,0,Low Volume,2,758,64.85714286,100,6.470588235,70
13470,5000000,660000,85,0,Unstable,1,674,61.57142857,100,13.2,90
13471,5700000,920000,90,0,Low Volume,2,688,66.57142857,100,16.14035088,70
13472,3800000,1700000,50,0,Low Volume,1,682,37.14285714,100,44.73684211,90
13473,3000000,680000,55,0,Low Volume,1,687,37.85714286,100,22.66666667,90
13474,4600000,460000,95,0,High Volume,2,575,66.42857143,100,10,70
13475,6900000,940000,55,0,High Volume,2,634,49,100,13.62318841,70
13476,7200000,430000,85,0,Low Volume,0,485,67.85714286,100,5.972222222,50
13477,2800000,1590000,75,0,Low Volume,2,415,49.28571429,100,56.78571429,70
13478,6100000,100000,65,0,High Volume,1,653,52.71428571,100,1.639344262,90
13479,2600000,3330000,85,0,High Volume,1,587,54.71428571,100,100,90
13480,5700000,570000,85,0,Low Volume,1,661,63.57142857,100,10,90
13481,5600000,740000,100,0,Unstable,1,502,72.28571429,100,13.21428571,90
13482,3000000,350000,70,1,Unstable,1,636,46.85714286,80,11.66666667,90
13483,6700000,1680000,100,0,Low Volume,2,628,75.42857143,100,25.07462687,70
13484,8400000,330000,85,0,High Volume,1,802,71.28571429,100,3.928571429,90
13485,4900000,1310000,70,1,Low Volume,0,485,52.28571429,80,26.73469388,50
13486,5200000,1130000,90,0,High Volume,2,655,65.14285714,100,21.73076923,70
13487,7800000,2220000,90,0,Low Volume,1,749,72.57142857,100,28.46153846,90
13488,3600000,660000,80,0,Low Volume,2,615,54.57142857,100,18.33333333,70
13489,3600000,900000,85,1,High Volume,2,650,57.57142857,80,25,70
13490,3900000,330000,70,0,Unstable,2,619,49.42857143,100,8.461538462,70
13491,5100000,1440000,70,0,Low Volume,1,510,52.85714286,100,28.23529412,90
13492,5100000,470000,90,0,Low Volume,0,709,64.85714286,100,9.215686275,50
13493,4200000,1150000,75,0,Low Volume,1,565,53.28571429,100,27.38095238,90
13494,4600000,580000,80,0,High Volume,0,554,57.42857143,100,12.60869565,50
13495,4300000,620000,85,0,High Volume,1,649,59.57142857,100,14.41860465,90
13496,4300000,2960000,85,0,High Volume,2,724,59.57142857,100,68.8372093,70
13497,4000000,1750000,60,0,High Volume,2,456,43.71428571,100,43.75,70
13498,4000000,1570000,100,0,High Volume,2,766,67.71428571,100,39.25,70
13499,2700000,100000,80,0,High Volume,1,749,52,100,3.703703704,90
13500,4700000,1320000,75,0,High Volume,1,698,54.71428571,100,28.08510638,90
13501,2800000,3600000,85,0,High Volume,2,600,55.28571429,100,100,70
13502,6300000,600000,85,0,Unstable,0,578,65.28571429,100,9.523809524,50
13503,4200000,1990000,90,0,Low Volume,2,712,62.28571429,100,47.38095238,70
13504,4800000,890000,90,0,Low Volume,1,658,64,100,18.54166667,90
13505,4500000,260000,90,0,Low Volume,1,549,63.14285714,100,5.777777778,90
